x.X1,x.X2,x.X3,x.X4,x.X5,x.X6,x.X7,x.X8,x.X9,x.X10,y
0.866101886,0.053314284,0.970403099,0.973931792,0.126167288,0.675194255,0.070737352,0.232554614,0.373641446,0.06413043,15.85791981
0.326394799,0.342065123,0.488804276,0.68859012,0.21670268,0.010931376,0.504445815,0.834186728,0.497320228,0.605848734,11.55550032
0.850620754,0.42662266,0.364813735,0.107177401,0.939070207,0.095175281,0.118843577,0.599278423,0.154507096,0.876117605,17.24060579
0.542969859,0.966404567,0.574331266,0.543875492,0.577761495,0.615384671,0.772165527,0.896881154,0.378650124,0.615464116,18.23411684
0.927815272,0.963456099,0.673438382,0.978206014,0.076838235,0.704861356,0.047470484,0.265360249,0.149033421,0.828709228,13.74732844
0.636735167,0.436509741,0.780186707,0.223434404,0.117953372,0.700490869,0.641385199,0.374220001,0.303414119,0.471619408,13.56487848
0.43186031,0.741921864,0.337566276,0.034729009,0.271030793,0.637892647,0.230455736,0.580180005,0.361894544,0.695175881,7.950644482
0.064323568,0.447526112,0.075063521,0.451564336,0.315492242,0.534005398,0.874368563,0.230189782,0.77265068,0.260292779,12.0705262
0.521269604,0.620873316,0.489804088,0.066368265,0.644900389,0.661657849,0.051869122,0.797200856,0.698519079,0.280446388,12.19089398
0.585531788,0.324623798,0.433139513,0.516375589,0.169139446,0.067972381,0.09942627,0.86252487,0.239686808,0.578579619,12.30058241
0.727360954,0.120874898,0.120095017,0.266744573,0.071036387,0.567548773,0.84371544,0.649196804,0.759381715,0.495564248,7.013727089
0.826715568,0.639377745,0.429036918,0.152220994,0.108326978,0.92347196,0.197337869,0.813246133,0.193438114,0.885449615,11.95527177
0.087259504,0.910615075,0.212266168,0.945504429,0.126949106,0.506106794,0.492709692,0.855874419,0.619873342,0.444701939,14.02550276
0.997605902,0.760115736,0.916251204,0.248491613,0.58139949,0.628876159,0.975842251,0.470648549,0.297050206,0.175618548,14.55622687
0.618305771,0.732268334,0.74515333,0.153878761,0.384050529,0.214119379,0.923980025,0.334588769,0.425247875,0.117101426,15.15796439
0.781621325,0.10398073,0.370775851,0.863372732,0.640387108,0.525887279,0.677210509,0.280953989,0.234989341,0.505927595,15.04999259
0.90785332,0.016580403,0.316597212,0.765946258,0.049375922,0.639928389,0.056919662,0.900081489,0.314580744,0.749283125,8.037846319
0.986067334,0.164558659,0.335357276,0.055264741,0.120248755,0.099289166,0.307716913,0.134460287,0.263454763,0.402649861,6.440243126
0.725337878,0.699203853,0.719291877,0.723266839,0.286785833,0.97863725,0.95392695,0.990811423,0.838784416,0.728130578,19.04999517
0.3582346,0.099796832,0.157062271,0.947746719,0.219668546,0.477965656,0.481831453,0.232622227,0.409446333,0.984275793,14.1342283
0.390788308,0.972321302,0.243486325,0.648075064,0.532157935,0.336090127,0.934658269,0.738681074,0.807752313,0.084080194,19.14284679
0.413464867,0.494928152,0.382221552,0.276330333,0.90007677,0.868789053,0.332999207,0.171105298,0.407027443,0.773636785,13.15293628
0.3177254,0.110134667,0.210830026,0.605728933,0.999266189,0.365134233,0.420214978,0.037941965,0.904057749,0.222927279,13.59182165
0.221796294,0.420278106,0.413531843,0.071194136,0.503227125,0.832174848,0.073977121,0.36043916,0.554470045,0.991452601,8.048198857
0.752163942,0.533865298,0.651636729,0.345794213,0.858068941,0.661122911,0.301817107,0.41984374,0.502892249,0.265207531,18.39500007
0.892839774,0.52645976,0.092128299,0.229995292,0.475024918,0.73761651,0.693861606,0.572254514,0.198984479,0.399182579,16.22772239
0.308926807,0.115655511,0.179283287,0.006496455,0.270842704,0.382320812,0.436619641,0.89482869,0.496427359,0.109331393,5.193616855
0.727393358,0.337551716,0.538659781,0.736235167,0.947018483,0.068791124,0.537978007,0.709227961,0.453165687,0.939690731,19.53265863
0.623250848,0.087316184,0.351601737,0.27306497,0.125170121,0.69378018,0.169741154,0.771622997,0.089806569,0.372980883,5.957501441
0.039660001,0.144951542,0.365291059,0.472627606,0.832333799,0.224643952,0.861732118,0.046437623,0.750376335,0.288821395,10.35067978
0.966858216,0.507758684,0.217523946,0.220866519,0.844794822,0.565403776,0.81717237,0.241162041,0.338109308,0.470080783,18.07534617
0.178593366,0.147170317,0.323373795,0.91794962,0.784681286,0.448018297,0.61252959,0.419077685,0.62057114,0.512929007,16.04331361
0.42699072,0.293102037,0.908019626,0.644365449,0.683708455,0.857819753,0.206550692,0.853940013,0.966850369,0.442392273,16.64024989
0.642506097,0.437599255,0.072014319,0.129072458,0.403484297,0.991102425,0.957175377,0.745581214,0.217172755,0.873569276,12.59877919
0.163381418,0.429414296,0.305104661,0.540013201,0.440034067,0.57147162,0.708185697,0.440341943,0.73585749,0.307560301,10.49686468
0.917597265,0.958908449,0.149021282,0.938475482,0.373162217,0.390140747,0.241434602,0.623310096,0.509441215,0.066116644,17.65187577
0.417993428,0.669764089,0.864312884,0.432801779,0.931428915,0.592240618,0.070663945,0.526808883,0.240869711,0.615023038,19.77422485
0.13172452,0.57522839,0.666168458,0.694595011,0.58518831,0.469967358,0.44588834,0.127974282,0.894495079,0.996862754,13.53937824
0.109198615,0.835967689,0.32389354,0.054284688,0.74940401,0.713553536,0.04400839,0.208750781,0.217924246,0.429823876,6.980553819
0.456970994,0.407020096,0.793212909,0.855279155,0.10972142,0.897795706,0.002327531,0.488283138,0.641949112,0.442581974,17.00129108
0.689049179,0.192329154,0.567741087,0.340735318,0.564969838,0.254789228,0.390642117,0.010340383,0.348144917,0.144295007,10.52766092
0.082247255,0.254857878,0.095230409,0.850770447,0.575902581,0.015447472,0.233057302,0.005535746,0.419693115,0.517080113,16.12631724
0.980582117,0.817479512,0.112137133,0.216758734,0.445320484,0.287211819,0.159058792,0.163732562,0.840340015,0.42892853,14.23720485
0.772113437,0.962552425,0.46385301,0.038848618,0.407452747,0.003889587,0.903190081,0.862404774,0.317743368,0.936834375,9.554773421
0.585583547,0.993869953,0.48648144,0.03695355,0.164572726,0.494979482,0.623614795,0.648272922,0.660656255,0.452860472,11.16702971
0.312567674,0.557498694,0.50364951,0.629731043,0.822699926,0.640955378,0.729933356,0.11193972,0.595822788,0.576385339,16.37608115
0.377817971,0.211020187,0.847822833,0.19951409,0.378978772,0.593556001,0.860325257,0.557656822,0.230946747,0.149621707,8.95047977
0.184692789,0.772323251,0.042555478,0.77074509,0.683984093,0.628302681,0.485073597,0.295648263,0.963472416,0.524319254,21.43663316
0.33510846,0.568137688,0.476264616,0.0262419,0.088892241,0.712935678,0.903657741,0.13798825,0.275565881,0.14082353,4.916942645
0.448442854,0.620664987,0.089046852,0.080407313,0.640874058,0.406750684,0.599085935,0.723388163,0.270734188,0.953511059,14.34123348
0.120476975,0.966527451,0.944564461,0.858054614,0.070409358,0.20828679,0.29580776,0.885415287,0.492596694,0.252357959,16.39029355
0.852888161,0.7499631,0.006225787,0.760843504,0.876802338,0.024669203,0.317805284,0.017989962,0.568283137,0.192638226,26.72721218
0.390568882,0.92175924,0.319247338,0.558396053,0.259711193,0.334502081,0.342970616,0.555176763,0.892119722,0.146308064,15.65651108
0.335012976,0.09946003,0.411439121,0.851595472,0.781417761,0.525391062,0.230260866,0.830509091,0.480785732,0.981817904,13.63315587
0.539752398,0.409295454,0.461392476,0.108844019,0.330970292,0.117215875,0.350399203,0.378281058,0.921519322,0.870433675,7.751289846
0.321896665,0.482685613,0.709848391,0.207702005,0.346532371,0.185766891,0.185135991,0.498468491,0.331288875,0.672199938,9.820411841
0.61955632,0.674376039,0.407488017,0.910986176,0.634892339,0.423581607,0.882114675,0.704557373,0.158463636,0.478154007,22.18818883
0.750468213,0.566406097,0.843859013,0.549061122,0.190157479,0.669572996,0.2726494,0.386779868,0.040259456,0.480587404,19.76353339
0.624524889,0.616662808,0.569959728,0.359280861,0.994967625,0.48407805,0.260855898,0.611893167,0.983283806,0.181691288,17.19737593
0.821441376,0.104754661,0.693951395,0.796337765,0.35657612,0.898198095,0.512641282,0.489713291,0.561463912,0.669285109,11.58739249
0.450357204,0.395858831,0.471482443,0.671645701,0.861170729,0.92001594,0.50976266,0.699395622,0.56340509,0.001727907,15.25760402
0.795571067,0.746934195,0.210406808,0.434425018,0.117263651,0.971805489,0.755613693,0.181990887,0.314936524,0.603246091,14.91276141
0.148853283,0.068324978,0.82964103,0.152692103,0.448864936,0.028079839,0.008709959,0.976414352,0.478735135,0.274736729,5.797541913
0.410179372,0.578936815,0.969610182,0.130782631,0.214059411,0.989386623,0.951469536,0.761580071,0.236205949,0.358845077,15.2499118
0.951806872,0.825596164,0.491546653,0.664827718,0.757274863,0.950390635,0.31238482,0.360849743,0.848333296,0.711117934,17.30515931
0.515107257,0.284528597,0.712632737,0.274310555,0.484450986,0.85302548,0.142447614,0.077640665,0.564215672,0.181412465,7.792887584
0.954628212,0.592242797,0.324934576,0.591211373,0.68085485,0.169549014,0.026625953,0.928044747,0.598247888,0.75392463,19.55995224
0.050481154,0.907570222,0.11356593,0.279534035,0.05473293,0.297845378,0.779581986,0.93078899,0.984987331,0.421478033,8.460471901
0.219009703,0.930758742,0.710205885,0.759734713,0.763117216,0.698330098,0.672514585,0.989539128,0.873290144,0.169217984,17.22069105
0.748831414,0.449823187,0.592162007,0.471107564,0.941510128,0.111313668,0.840772272,0.633747216,0.737715105,0.975455866,20.07252186
0.008796078,0.166443553,0.692640356,0.246383794,0.219873855,0.654014199,0.351154417,0.145642491,0.220605295,0.154716616,6.169156167
0.144949481,0.226671702,0.876351837,0.547861065,0.982635776,0.284809149,0.729431052,0.619982007,0.63234613,0.035416539,13.64923806
0.024662624,0.27249702,0.512757449,0.965214824,0.730607852,0.261886964,0.037815093,0.602398749,0.719689997,0.184105061,13.97012092
0.894245752,0.696133093,0.533219123,0.173639739,0.29114058,0.252135479,0.87933245,0.391408947,0.969044185,0.654423375,11.61977478
0.888350989,0.67321386,0.376387667,0.108026658,0.778991145,0.053952754,0.860976833,0.198807599,0.477020242,0.22458066,14.44460252
0.416364157,0.607464317,0.311198113,0.600840654,0.323344389,0.074973805,0.493527849,0.33168937,0.965879462,0.408611918,14.02251301
0.872612901,0.642625056,0.871757066,0.052738079,0.822467395,0.478755911,0.262846055,0.019579635,0.422753791,0.480523617,17.59930088
0.109753866,0.396200532,0.247115151,0.309653503,0.30211438,0.701581988,0.952344343,0.070636426,0.517636961,0.521874823,6.988665072
0.741555272,0.566450766,0.312408203,0.886776989,0.237388756,0.294118119,0.193168222,0.491948652,0.160969541,0.963643317,18.96980109
0.62215288,0.616247336,0.92278858,0.56203328,0.866629485,0.233658187,0.285676929,0.035707157,0.213379503,0.447267915,21.96618364
0.809010519,0.68373802,0.13916385,0.036563317,0.9061241,0.618159261,0.151347782,0.401225245,0.925888899,0.092554835,17.95734873
0.651629592,0.245267859,0.040470607,0.079820398,0.180649637,0.336122132,0.545912568,0.045788542,0.51753359,0.559616397,12.67218513
0.968774567,0.614182964,0.141523123,0.12126448,0.970772811,0.185832201,0.670998948,0.22704284,0.86351411,0.476331246,19.56705028
0.725458279,0.931517125,0.891994688,0.11613003,0.608314362,0.867338487,0.005151632,0.299384881,0.491928634,0.685201244,14.7016142
0.734826881,0.691534766,0.240601274,0.911290543,0.736082189,0.469530728,0.110827124,0.05755178,0.402981709,0.835484123,24.37067519
0.920463303,0.630036782,0.482039723,0.845770509,0.806912724,0.422557127,0.54836794,0.019073294,0.791678582,0.357362529,24.30562927
0.563511499,0.463583068,0.633635955,0.054197343,0.993584396,0.118907102,0.532235343,0.958047567,0.5437594,0.260395483,12.77870776
0.535789757,0.795676033,0.167036941,0.794369438,0.390432677,0.249316789,0.154330229,0.364832201,0.903645303,0.40849751,22.9117041
0.250204775,0.303101591,0.587491973,0.796118653,0.934126755,0.721759715,0.794821527,0.801867083,0.900237196,0.552381913,17.11683297
0.163770488,0.714773355,0.403649943,0.928775928,0.116127167,0.445091193,0.183526528,0.330861944,0.958510001,0.429532713,14.57419511
0.711250163,0.72361294,0.406670034,0.146406403,0.959390471,0.46365299,0.027009934,0.743288211,0.431277627,0.950990897,17.09697951
0.212861919,0.281205244,0.550407812,0.248538525,0.148117748,0.954281711,0.17318125,0.475508909,0.51215795,0.897456076,5.067487262
0.269227136,0.844033201,0.29936791,0.091116717,0.260872023,0.545342706,0.862135894,0.100580106,0.922893631,0.305736426,11.47991678
0.064535092,0.712837838,0.87165017,0.977334979,0.84813442,0.994491301,0.35905053,0.703044382,0.745850744,0.955397175,18.23039554
0.739086535,0.932965312,0.671799094,0.076160995,0.224811116,0.953784713,0.041700408,0.123226861,0.985797627,0.818006868,10.00882684
0.615277255,0.81542432,0.753211361,0.224223043,0.874716062,0.546229087,0.313066821,0.499867304,0.052748553,0.292776002,16.96608059
0.166215091,0.17256982,0.435952027,0.359015911,0.455644875,0.28220047,0.729970542,0.28888687,0.678491354,0.044490596,6.044926585
0.992853848,0.062083158,0.228482091,0.562959916,0.436269843,0.851372218,0.466187595,0.379953258,0.112810489,0.892792122,12.33157373
0.073125184,0.099361176,0.476837959,0.011149846,0.451784276,0.116119518,0.971620443,0.144769239,0.603956965,0.504924823,2.750136468
0.974478266,0.662071472,0.202252139,0.450345143,0.473647607,0.70075674,0.554391092,0.006264634,0.036860673,0.950990787,19.16722154
0.723991963,0.269052449,0.436206182,0.271415641,0.961117549,0.570659145,0.798597485,0.120634644,0.571802216,0.884927915,13.69307764
0.154716881,0.720340047,0.056743375,0.695819038,0.820941683,0.746132988,0.735892324,0.321230718,0.944726433,0.137414495,18.6941502
0.853410113,0.590223213,0.690999826,0.267723232,0.382428243,0.148768233,0.775052626,0.379891875,0.806909531,0.160760127,14.45466734
0.870936251,0.26764551,0.516498129,0.563554124,0.941743721,0.930951655,0.211749982,0.636445663,0.699623645,0.416438659,18.01390583
0.256838381,0.137218826,0.118991992,0.037380362,0.695588838,0.246194323,0.078839394,0.19950229,0.092705141,0.300785368,7.861596082
0.937586643,0.669875239,0.404660013,0.873356175,0.131575594,0.735706138,0.50835125,0.620434959,0.605957203,0.89263251,17.46611673
0.437104384,0.547957782,0.862252018,0.9524827,0.011450115,0.359555636,0.456615399,0.685043831,0.330975887,0.966107683,19.59558672
0.627348002,0.595961836,0.743050479,0.731882634,0.872131494,0.217487875,0.578216856,0.35159978,0.157459596,0.587291583,23.83564547
0.32650907,0.674998546,0.780771223,0.605309915,0.688771506,0.784319996,0.527550398,0.35307523,0.131457821,0.776267206,17.78414645
0.171732649,0.005529993,0.242296844,0.021576705,0.886927837,0.922432879,0.903954478,0.289043512,0.645741484,0.225684118,6.379764377
0.706599262,0.093541499,0.444271776,0.817271874,0.213055101,0.200111746,0.966552879,0.795183931,0.399159172,0.2305041,13.34259282
0.049963244,0.28893169,0.278317118,0.478411746,0.667260832,0.263257719,0.233963303,0.477471269,0.709198763,0.621932897,9.520688446
0.340628977,0.126151023,0.281394242,0.842970692,0.145387457,0.116113184,0.654825629,0.254170934,0.026877631,0.665405109,11.94908078
0.396017157,0.729392138,0.823677958,0.075105289,0.07823796,0.269852946,0.972680783,0.285129745,0.439339914,0.408987177,10.3284588
0.233625874,0.671953731,0.160582898,0.447955009,0.877523317,0.955353341,0.801973365,0.257710937,0.055689032,0.656418459,16.16804784
0.896013739,0.613793393,0.658410948,0.983457869,0.282910961,0.142267267,0.339117839,0.598580917,0.911634215,0.501065343,20.55184984
0.443134214,0.000671811,0.463357062,0.100882372,0.977975706,0.231260671,0.593412072,0.454287527,0.220797037,0.615746452,6.291662945
0.964493813,0.293471734,0.557795276,0.173801248,0.722615749,0.423071058,0.526270478,0.509458098,0.226649289,0.164424453,14.14967547
0.174227965,0.80838183,0.405771243,0.157521387,0.053729704,0.907893441,0.340318219,0.941365713,0.626268112,0.746431322,4.92610806
0.961826619,0.47454167,0.402239375,0.594806704,0.237662737,0.981995438,0.513354849,0.605342889,0.130775964,0.740830674,17.76105074
0.975328797,0.317536101,0.059528604,0.26927969,0.542027347,0.986346999,0.773117389,0.676278184,0.142528137,0.29116425,18.89207205
0.702593768,0.837564864,0.639331905,0.435344448,0.804199682,0.257857352,0.958896276,0.598648339,0.330807151,0.722190839,18.80995731
0.861841257,0.936439453,0.547528873,0.644905676,0.972971198,0.60357577,0.712433824,0.412901401,0.826479658,0.957055301,15.48155123
0.637485541,0.382988351,0.474393014,0.662044348,0.254196232,0.916721298,0.615618453,0.682203373,0.23507718,0.799177851,15.01414128
0.120313202,0.050907274,0.656599478,0.913665758,0.70136104,0.777830023,0.244991456,0.89502017,0.9070757,0.914268774,15.24419447
0.074347036,0.177422503,0.513333434,0.65357878,0.995679785,0.503815319,0.669604361,0.223513758,0.07002916,0.990157352,11.82537783
0.469538572,0.374057803,0.006402174,0.825992528,0.605484545,0.473476521,0.634543673,0.760644838,0.77683205,0.250608289,20.44593178
0.213645845,0.325092704,0.284765839,0.637021745,0.143330712,0.74940762,0.375712423,0.596952725,0.738298185,0.013711032,9.393455629
0.082379089,0.609049924,0.490066663,0.223566928,0.900452906,0.214658075,0.087330749,0.625136803,0.721422795,0.91452682,9.407518815
0.780928144,0.579223293,0.073939806,0.969311931,0.528840184,0.159099889,0.648348867,0.364918961,0.142805498,0.771392245,25.44903859
0.817605249,0.82010592,0.852127283,0.098152553,0.999636838,0.549037149,0.753348328,0.212363554,0.641125653,0.458003063,16.39051069
0.37814392,0.527246743,0.723998787,0.638546089,0.669078977,0.326366144,0.477282977,0.229181497,0.991030209,0.072250612,16.60506305
0.518149262,0.083524491,0.64368951,0.80260182,0.259310872,0.72679051,0.331899003,0.624342531,0.273337638,0.313909716,13.25874921
0.199487151,0.539109226,0.759348014,0.533692968,0.501322401,0.376846629,0.9967146,0.521537544,0.893867021,0.884173563,9.669206457
0.647707746,0.296831168,0.940557121,0.743273019,0.31363901,0.023104769,0.900808944,0.871492358,0.068701016,0.039893617,19.83908769
0.001120334,0.999172485,0.540435722,0.676142593,0.041955238,0.751916307,0.624570778,0.640730049,0.187282812,0.788037677,5.850784682
0.196256925,0.048330581,0.31400584,0.797033791,0.802062677,0.636340728,0.79459476,0.694602745,0.0541855,0.507291655,12.23024774
0.656848698,0.055649148,0.702611138,0.878515013,0.387611645,0.030998448,0.127655885,0.388455092,0.971810753,0.291476014,13.15898374
0.45133439,0.468567302,0.480526629,0.439581128,0.572354306,0.316002924,0.472527944,0.849328837,0.215061913,0.321696539,10.44839749
0.907644246,0.990621086,0.545596786,0.482363307,0.263462688,0.138309251,0.416345805,0.800823326,0.312649402,0.034799208,9.052996138
0.586775414,0.947765323,0.378607127,0.436166559,0.142025491,0.765262422,0.073058199,0.940450271,0.632661904,0.995846647,13.44942568
0.013447364,0.507669818,0.269818437,0.891600393,0.911068367,0.407793802,0.666013822,0.59365024,0.925676076,0.982971769,14.91438044
0.823741966,0.108402711,0.553893528,0.895811665,0.9938269,0.950685828,0.332458248,0.611496053,0.083117684,0.484272213,15.0480984
0.403625145,0.996664611,0.007837853,0.597910417,0.771818269,0.149415188,0.764554438,0.442156796,0.49228788,0.905124962,24.43279982
0.464337853,0.063162658,0.353359603,0.683080709,0.011898502,0.876757251,0.015684313,0.314952166,0.165334272,0.237462355,9.094245046
0.462533946,0.665854591,0.712563756,0.364969405,0.569085352,0.50067314,0.173416862,0.555234609,0.308699031,0.988118546,15.84327453
0.874166435,0.994401871,0.806086968,0.994921107,0.33584422,0.745862428,0.2934456,0.128627133,0.189659857,0.71637573,17.23917627
0.008836461,0.233087413,0.353669721,0.586564648,0.993503773,0.810289928,0.802103892,0.235991611,0.38818148,0.053759309,10.90863404
0.077817977,0.261816241,0.446506165,0.358955342,0.30287989,0.357331463,0.213091535,0.19973116,0.29056501,0.954170223,5.638333683
0.085720682,0.431208208,0.861093673,0.685980129,0.961182487,0.833365406,0.706720902,0.143354276,0.646568482,0.807354969,16.39105526
0.268934525,0.666088383,0.675328699,0.649847867,0.406513575,0.135149357,0.638905259,0.54210232,0.55510284,0.336699988,15.63819502
0.651100688,0.835311398,0.959322064,0.804962246,0.311613088,0.557124905,0.901599901,0.742624187,0.907537928,0.103627254,23.72854203
0.773283002,0.378322033,0.990086422,0.646587071,0.388322769,0.504379263,0.531687296,0.564087114,0.945981256,0.228602139,21.64182589
0.188839408,0.713757078,0.20875936,0.533336938,0.509134907,0.782688179,0.030648533,0.582867919,0.909982729,0.158857292,12.9983845
0.760697456,0.53089032,0.410809065,0.937166112,0.551676375,0.466714044,0.626786811,0.841251089,0.491729164,0.172622439,22.19526911
0.707551286,0.345219503,0.406269501,0.54407958,0.515443809,0.77099686,0.517327217,0.518027166,0.769082823,0.311262189,15.75936963
0.38890675,0.298928599,0.51423906,0.992396437,0.631996529,0.312872432,0.624671978,0.976228854,0.408961076,0.472951254,15.46733991
0.321070017,0.757689737,0.233604894,0.604948348,0.35888027,0.188065045,0.05202407,0.682992015,0.493624435,0.072246479,14.62849524
0.008305917,0.767406583,0.175675742,0.365115525,0.725436706,0.360088406,0.407168321,0.86627089,0.338574458,0.907020231,8.316014975
0.204396725,0.677858174,0.380772942,0.474059443,0.831401975,0.019577962,0.820279212,0.980731389,0.558303754,0.726350519,12.51230455
0.247248933,0.779407234,0.806891123,0.402495499,0.833159852,0.47631516,0.264578029,0.272397492,0.396575494,0.691613455,16.54728356
0.505150746,0.715106881,0.751394393,0.232125322,0.053082711,0.193865703,0.138803688,0.635719137,0.196222314,0.969086404,13.31783177
0.463578497,0.340130838,0.275168676,0.400212135,0.736961789,0.068624963,0.743492886,0.855852284,0.510427944,0.404493718,13.17223105
0.518118728,0.826032299,0.371742034,0.019470293,0.019607808,0.183802149,0.665348328,0.860086829,0.961405044,0.570604805,9.922151688
0.125567363,0.071722858,0.625159808,0.316047234,0.785067223,0.3649134,0.829439784,0.658404313,0.450028849,0.853737022,4.72263184
0.308810588,0.639785717,0.923972542,0.322054551,0.14286354,0.322713087,0.586127795,0.329102392,0.327144061,0.818936598,13.91556618
0.673544021,0.888181811,0.727283326,0.308210283,0.091465545,0.901441802,0.252436749,0.685656953,0.479669804,0.848174161,15.29132418
0.199892667,0.581829207,0.979875099,0.817724543,0.07528056,0.293714768,0.237673774,0.233023095,0.950032721,0.712618311,16.01123804
0.844714786,0.699226418,0.603480748,0.923756642,0.848325275,0.779377452,0.446699477,0.55448379,0.56043698,0.843652118,23.24543424
0.076483835,0.793671357,0.604577257,0.478108916,0.826513913,0.956718975,0.333428886,0.196205883,0.632143149,0.591872568,11.63587644
0.120447593,0.089267515,0.086282443,0.740848556,0.933078597,0.857907144,0.961980928,0.636992451,0.02880585,0.297986112,18.0970939
0.190993068,0.900279017,0.538919736,0.326158141,0.880135382,0.280815169,0.290681054,0.448913711,0.832221623,0.160510199,12.01406705
0.992396712,0.738092597,0.441659233,0.96167236,0.004771286,0.162688872,0.871367753,0.018947122,0.553531128,0.635085215,17.44635422
0.632820621,0.445737114,0.329023588,0.112274715,0.969995578,0.737037791,0.46354679,0.64271423,0.252887226,0.64391476,14.41768314
0.468572106,0.718864867,0.96225099,0.857078994,0.469077785,0.747913393,0.860466139,0.506446104,0.989487679,0.948783014,22.62574096
0.444730263,0.745242891,0.922631775,0.471911097,0.133893053,0.825595852,0.064044374,0.7434206,0.704687438,0.065333358,17.53064119
0.771996524,0.461292524,0.409836629,0.391789486,0.37501036,0.458297011,0.432502795,0.788329269,0.292766889,0.308539113,16.40294677
0.729641192,0.566675212,0.992548965,0.302956427,0.77843552,0.65647403,0.031176782,0.48652177,0.07524759,0.368916302,22.09622461
0.264045558,0.760557099,0.367448604,0.33466942,0.179837826,0.365944653,0.996792428,0.916709089,0.876319621,0.045994698,10.44480946
0.164640726,0.57896458,0.582423015,0.619520119,0.272427367,0.625941875,0.514637786,0.376494136,0.21832386,0.580093746,10.28772507
0.145913428,0.128144361,0.2263528,0.493547861,0.915530936,0.203733311,0.331410457,0.332479796,0.713059317,0.57755215,12.27349519
0.229489424,0.802032372,0.882248698,0.361887831,0.333506773,0.408222954,0.367362266,0.648492257,0.659943714,0.936692061,13.7525287
0.093486683,0.454432792,0.0916334,0.184960932,0.024933359,0.658692148,0.716537056,0.359735554,0.66395016,0.441189733,5.778937263
0.322818668,0.042783757,0.783343029,0.685640945,0.84249934,0.783798439,0.757141474,0.999273124,0.230669822,0.099226478,12.76730383
0.303018076,0.635280147,0.611247514,0.868817537,0.646016527,0.466777941,0.060970269,0.071010491,0.839556076,0.307532551,18.67904912
0.172520783,0.403625161,0.416754819,0.977220958,0.26985098,0.81652,0.879023394,0.211877229,0.182436334,0.996567703,13.61577162
0.720808861,0.566637185,0.852668258,0.038617908,0.177544023,0.758889356,0.481172647,0.86887691,0.861232036,0.536498931,14.06605742
0.174744668,0.252077417,0.685088953,0.919668779,0.008624793,0.71094033,0.009399931,0.141768923,0.103898516,0.749127571,11.23574658
0.410331619,0.197596969,0.39235082,0.832964934,0.595001529,0.178856403,0.984902332,0.32801156,0.989963021,0.818496039,14.25603491
0.227829798,0.391813574,0.716143317,0.372564778,0.002222815,0.067783615,0.966465857,0.747040457,0.48540475,0.911521517,6.483930515
0.461353765,0.74023286,0.037579581,0.563913899,0.345264602,0.117565498,0.423696692,0.389202058,0.564195192,0.464845012,20.14413633
0.185379264,0.5423851,0.886876384,0.732206534,0.024362081,0.212433436,0.030982607,0.858943683,0.839942053,0.365390815,13.69962217
0.439944309,0.712946753,0.197520782,0.696534345,0.480932479,0.257955167,0.415589662,0.737683678,0.029775021,0.450713417,19.36711217
0.364177606,0.394037836,0.951850227,0.945634704,0.904743118,0.54753657,0.568220909,0.471934302,0.839384238,0.535904706,24.26079591
0.262566552,0.235439733,0.112288503,0.32855476,0.366554001,0.344325524,0.794552844,0.101196395,0.351836737,0.875953335,9.376344086
0.984099126,0.7941781,0.722655029,0.731271486,0.546176625,0.753568514,0.845515317,0.443812282,0.074478127,0.724174731,18.05332929
0.926096829,0.990414352,0.355051064,0.433592347,0.407130106,0.218068625,0.824734548,0.922917716,0.364740307,0.316463149,7.797374959
0.478742727,0.404996272,0.498549687,0.969409236,0.821771329,0.04504257,0.374362639,0.850388837,0.344786683,0.631290356,18.65298936
0.144610393,0.802286841,0.299587585,0.1898204,0.124797,0.439889241,0.768342514,0.069364645,0.866826527,0.538954678,6.417896436
0.962392064,0.724947638,0.973808666,0.324824017,0.806553231,0.714076547,0.35212739,0.262049956,0.728830884,0.270721863,19.85825581
0.548218813,0.301689247,0.602709727,0.527802447,0.758471028,0.36426249,0.092824177,0.893048719,0.558370635,0.10074332,14.66423758
0.713629809,0.712915185,0.958384677,0.046303606,0.779991718,0.933331889,0.063594476,0.265702436,0.253452352,0.616045457,21.17023099
0.167943595,0.576699379,0.12725435,0.931108156,0.036784827,0.001296961,0.669024857,0.608549814,0.220870395,0.327071905,17.0108698
0.570542813,0.123704461,0.238782114,0.248872218,0.301463567,0.92093002,0.755369025,0.666696609,0.398032488,0.663743665,8.754588968
0.484809785,0.779463012,0.729077569,0.775819493,0.003577093,0.472395436,0.268809032,0.542030371,0.501520562,0.201574628,19.54220821
0.292856224,0.966661782,0.880465111,0.698679567,0.332543937,0.640227441,0.026758067,0.608585391,0.310913505,0.56150128,18.93978467
0.701569209,0.268841267,0.740050742,0.35053404,0.303175185,0.802936,0.969713506,0.215257795,0.113277822,0.869088028,12.01317106
0.782225699,0.221074132,0.800496524,0.828430696,0.421351298,0.37803272,0.2470511,0.266105637,0.385272733,0.136283418,18.06630643
0.98903901,0.075549806,0.82270891,0.917062948,0.235897772,0.812069248,0.554060345,0.867424692,0.216422842,0.378607126,14.46622713
0.024818637,0.497187696,0.508992533,0.329215293,0.66068281,0.73968944,0.130190847,0.270266394,0.374424011,0.818020744,8.54096369
0.4882894,0.065494345,0.112685299,0.664900603,0.875050108,0.8502795,0.397185409,0.415205728,0.797484137,0.910593631,15.22209974
